step,split,loss,ppl,lr,tokens_per_sec,elapsed_sec
0,valid,8.332769950230917,4157.918844170292,0.0,0.0,0.0
20,train,8.214972496032715,3695.8745719784542,1.1999999999999999e-05,379081.28760639677,0.864405632019043
40,train,7.904353141784668,2709.049574339739,2.3999999999999997e-05,612021.9476019013,1.0708112716674805
60,train,7.577663421630859,1954.057817816351,3.5999999999999994e-05,769774.2213957865,1.2770497798919678
80,train,7.2686944007873535,1434.67611772779,4.7999999999999994e-05,883588.2769495592,1.4834058284759521
100,train,6.915990829467773,1008.2695559185887,5.9999999999999995e-05,968891.558693605,1.6910045146942139
120,train,6.584290504455566,723.6374479451256,7.199999999999999e-05,1035219.396190232,1.8991916179656982
140,train,6.297916889190674,543.4386872177226,8.4e-05,1088751.1579035043,2.106780767440796
160,train,6.0133161544799805,408.836840913336,9.599999999999999e-05,1132699.9632388921,2.314328670501709
180,train,5.886319637298584,360.0776264734943,0.00010799999999999998,1169405.7075782786,2.5218963623046875
200,train,5.944345951080322,381.5897013297358,0.00011999999999999999,1200532.81449609,2.729454755783081
220,train,5.903183937072754,366.20157643299734,0.00013199999999999998,1227309.5404121678,2.9368956089019775
240,train,5.912107944488525,369.48418725341213,0.00014399999999999998,1250580.5966417687,3.1442675590515137
250,valid,5.8748931884765625,355.9866351652088,0.00015,1260714.9984545484,3.2489500045776367
260,train,5.889103889465332,361.081570353109,0.000156,1208490.3091057832,3.5249269008636475
280,train,5.82956600189209,340.21099609840434,0.000168,1229091.2014564013,3.7324488162994385
300,train,5.885931015014648,359.93771947115033,0.00017999999999999998,1247404.127211019,3.940342903137207
320,train,5.8348541259765625,342.0148393305023,0.00019199999999999998,1263827.8230402283,4.148413181304932
340,train,5.895467281341553,363.38660000996504,0.000204,1278813.426408447,4.3560380935668945
360,train,5.893270015716553,362.5890196939748,0.00021599999999999996,1292406.3145587707,4.563766002655029
380,train,5.876418590545654,356.53007228974116,0.00022799999999999999,1304862.804609928,4.771321535110474
400,train,5.833549499511719,341.5689286564225,0.00023999999999999998,1316229.1211110959,4.979072332382202
420,train,5.869515895843506,354.07752836762114,0.000252,1326636.7398825046,5.187011480331421
440,train,5.913847923278809,370.127641538643,0.00026399999999999997,1336286.2435883356,5.394772291183472
460,train,5.885011672973633,359.6069656547333,0.000276,1345321.8670458025,5.60210919380188
480,train,5.908257961273193,368.06441413918543,0.00028799999999999995,1353509.1742733475,5.810318946838379
500,train,5.856041431427002,349.3385227933459,0.0003,1361238.3388804086,6.018049716949463
500,valid,5.837707897027333,342.9922653896665,0.0003,1361238.3388804086,6.018049716949463
520,train,5.649039268493652,284.01846921493785,0.00029999703912842054,1331662.825652145,6.397775650024414
540,train,5.558991432189941,259.5609194765695,0.00029998752510231383,1339456.073829177,6.605188608169556
560,train,5.411304473876953,223.92349959907853,0.00029997145013596697,1346810.228270589,6.812422275543213
580,train,5.355380058288574,211.74443629026413,0.0002999488149325511,1353730.3032425705,7.019655227661133
600,train,5.287312030792236,197.81100028106573,0.0002999196204822032,1360187.0958194316,7.227241039276123
620,train,5.24488639831543,189.59427577697065,0.00029988386806198316,1366329.2499485936,7.434576988220215
640,train,5.217268466949463,184.4297195291665,0.0002998415592358178,1372274.8163444253,7.641151666641235
660,train,5.063785552978516,158.18821416647464,0.000299792695854432,1377729.317583315,7.848740577697754
680,train,5.102330207824707,164.4045580864986,0.0002997372800552686,1382953.3922513167,8.056034326553345
