step,split,loss,ppl,lr,tokens_per_sec,elapsed_sec
200,train,5.945425987243652,382.0020546448891,0.0002999259840548597,779667.9911517447,2.101407289505005
220,train,5.864828109741211,352.42157306564354,0.00029989306178450337,785435.7092057794,2.2945735454559326
240,train,5.8906941413879395,361.6562378265019,0.0002998541018434747,791355.3299546165,2.4844465255737305
250,valid,5.8922200202941895,362.2085026886135,0.0002998323582273665,793412.5925605042,2.581254720687866
260,train,5.848556041717529,346.73335033944807,0.00029980910580107445,733446.3452425951,2.903988838195801
280,train,5.841907024383545,344.4355617661185,0.00029975807546973665,741367.2108219723,3.093959331512451
300,train,5.894668102264404,363.09630505659806,0.0002997010129049556,748018.6035413885,3.285479784011841
320,train,5.90534782409668,366.99485324354316,0.0002996379204052031,754086.2729877288,3.4763131141662598
340,train,5.936131000518799,378.46780148185167,0.00029956880051183586,759784.1914672822,3.6658830642700195
360,train,5.9163665771484375,371.0610399155511,0.000299493656008993,764610.8514594142,3.857020854949951
380,train,5.92594051361084,374.63061491184243,0.0002994124899234843,768969.0395752805,4.048225402832031
400,train,5.904703140258789,366.7583338413778,0.0002993253055246677,773284.7086285593,4.2375078201293945
420,train,5.908166885375977,368.03089386890167,0.00029923210632431824,776897.6655186533,4.428691387176514
440,train,5.935225486755371,378.1252487950884,0.0002991328960764859,780309.0055201254,4.619298219680786
460,train,5.91536808013916,370.6907214886241,0.00029902767877734514,783399.4563843631,4.81021523475647
480,train,5.866857051849365,353.1373419162939,0.0002989164586650334,786264.7855613898,5.001063346862793
500,train,5.9065046310424805,367.4196410902432,0.00029879924021948063,789154.1821493802,5.190367221832275
500,valid,5.88960075378418,361.26102347984687,0.00029879924021948063,789154.1821493802,5.190367221832275
520,train,5.923649311065674,373.7732428750281,0.0002986760281622287,759298.1585528043,5.610233545303345
540,train,5.859549522399902,350.56618623011326,0.00029854682745624123,762691.1019853081,5.80009388923645
560,train,5.869897842407227,354.2127928931378,0.0002984116433057039,765631.9566108878,5.9918084144592285
580,train,5.714228630065918,303.15027209185234,0.0002982704811558146,768397.8017103852,6.18346381187439
600,train,5.633719444274902,279.7005157860122,0.00029812334669256405,771146.5345104355,6.373885869979858
620,train,5.55210018157959,257.77836918652866,0.000297970245842507,773647.8704605694,6.565053939819336
640,train,5.514252662658691,248.20441548952283,0.0002978111847725235,776076.6699004617,6.7556211948394775
660,train,5.463005065917969,235.80497020108615,0.00029764616988957007,778494.6100083952,6.945096254348755
680,train,5.455914497375488,234.13889259627126,0.0002974752078404223,780562.4834669415,7.136597156524658
700,train,5.403445720672607,222.17063675869952,0.00029729830551140647,782708.17651525,7.32635760307312
720,train,5.261670112609863,192.80322565454622,0.00029711547002812263,784590.9948304044,7.517598390579224
740,train,5.408229351043701,223.23596500102923,0.00029692670875515746,786333.7744320945,7.709296226501465
750,valid,5.323581132888794,205.11711996239814,0.00029683010831425274,787196.4223070621,7.804913520812988
760,train,5.295709609985352,199.47912813615142,0.0002967320292957874,765898.2947294319,8.128912210464478
780,train,5.291437149047852,198.62867940151057,0.00029653143949167276,767925.4727433206,8.320807456970215
800,train,5.279628753662109,196.29698728525298,0.0002963249474225416,770025.484720839,8.510887145996094
820,train,5.259979248046875,192.477496971806,0.00029611256140586436,771904.5941801624,8.702422618865967
840,train,5.230869770050049,186.95534098109573,0.00029589428999651877,773656.1675781012,8.894493818283081
860,train,5.134232521057129,169.73400260031275,0.0002956701419864454,775482.330595451,9.084823369979858
880,train,5.2645769119262695,193.36448127261002,0.0002954401264042934,777137.2004743336,9.276302814483643
900,train,5.21474552154541,183.9649998935489,0.0002952042525150569,778727.505930653,9.467753410339355
