step,split,loss,ppl,lr,tokens_per_sec,elapsed_sec
0,valid,8.587435841560364,5363.842285478413,0.0,0.0,0.0
20,train,8.475442886352539,4795.546176976752,1.1999999999999999e-05,588089.1086385659,0.5571944713592529
40,train,8.156801223754883,3487.0145655057013,2.3999999999999997e-05,743639.6170313382,0.8812870979309082
60,train,7.802906513214111,2447.705938399703,3.5999999999999994e-05,816374.4604159716,1.204153299331665
80,train,7.476344585418701,1765.7743271342927,4.7999999999999994e-05,857837.6569943341,1.5279347896575928
100,train,7.124734878540039,1242.318758027359,5.9999999999999995e-05,883845.6522102612,1.85371732711792
120,train,6.776525497436523,877.0162290915863,7.199999999999999e-05,902349.0764507683,2.1788463592529297
140,train,6.357748985290527,576.9461792477325,8.4e-05,916105.1734074187,2.503817319869995
160,train,6.121450424194336,455.52491994531175,9.599999999999999e-05,926356.9028580778,2.8298380374908447
180,train,5.946864128112793,382.5518226389252,0.00010799999999999998,934834.6464982204,3.1546969413757324
200,train,5.846965789794922,346.1823951573167,0.00011999999999999999,941776.625192045,3.4793813228607178
220,train,5.924100399017334,373.94188551501384,0.00013199999999999998,947212.7066409462,3.805354356765747
240,train,5.856131553649902,349.37000737627375,0.00014399999999999998,951850.984543731,4.131066799163818
250,valid,5.8580361406008405,350.0360469972217,0.00015,953685.6196380797,4.294916391372681
260,train,5.838320255279541,343.20236385502056,0.000156,888817.694197166,4.792703866958618
280,train,5.875302314758301,356.1323084509554,0.000168,896222.3766879055,5.118729591369629
300,train,5.923747539520264,373.80995984633887,0.00017999999999999998,902978.560744758,5.443318605422974
320,train,5.808343410491943,333.0669132522267,0.00019199999999999998,908908.5134985333,5.768325328826904
340,train,5.821970462799072,337.63669914065,0.000204,913991.2710070786,6.094762802124023
360,train,5.839593887329102,343.63975586422595,0.00021599999999999996,918800.9571421281,6.419497013092041
380,train,5.785988807678223,325.7039394943134,0.00022799999999999999,923224.8544476867,6.743665933609009
400,train,5.835928916931152,342.3826314005399,0.00023999999999999998,926940.4851454869,7.070141077041626
420,train,5.832789421081543,341.30940812180694,0.000252,930522.0524037783,7.3950746059417725
440,train,5.845955848693848,345.83294781829665,0.00026399999999999997,933886.9762884091,7.719306707382202
460,train,5.871955871582031,354.94252380118655,0.000276,936797.8281696427,8.045108318328857
480,train,5.8704423904418945,354.40573130070965,0.00028799999999999995,939528.3624129739,8.370497703552246
500,train,5.805769920349121,332.2108708149124,0.0003,942109.620169547,8.69537878036499
500,valid,5.843445460001628,344.965861513892,0.0003,942109.620169547,8.69537878036499
520,train,5.7091169357299805,301.60461439350684,0.00029999703912842054,910481.5636989695,9.357333898544312
540,train,5.499140739440918,244.4817684433721,0.00029998752510231383,913579.8330787756,9.684276819229126
560,train,5.330943584442139,206.63285774709132,0.00029997145013596697,916378.993630885,10.012276649475098
580,train,5.381648540496826,217.38034049599156,0.0002999488149325511,918971.2253239721,10.340606689453125
600,train,5.179793834686279,177.64618273676095,0.0002999196204822032,921634.5395634621,10.666266918182373
620,train,5.213523864746094,183.7403950235602,0.00029988386806198316,923644.135290061,10.997828722000122
640,train,5.132327079772949,169.41089235598835,0.0002998415592358178,926118.1012362303,11.32227087020874
660,train,5.116094589233398,166.68313072636164,0.000299792695854432,928171.9232805071,11.65025544166565
680,train,5.061413764953613,157.81346983716344,0.0002997372800552686,930062.5845012246,11.978892803192139
700,train,5.00938606262207,149.812732273595,0.000299675314262394,931957.6555700529,12.306138515472412
720,train,4.9522247314453125,141.48938993003227,0.00029960680118639284,933746.5317360346,12.633492708206177
740,train,4.8927459716796875,133.31916251840704,0.0002995317438242489,935523.1911200121,12.959764242172241
750,valid,4.9047791957855225,134.93311291726548,0.00029949176205071125,936225.1360670273,13.125048160552979
760,train,4.934884071350098,139.05702090492431,0.00029945014545921443,913740.427302591,13.62732744216919
780,train,4.862493991851807,129.34638901488083,0.00029936200966066627,915653.6679549422,13.95671796798706
800,train,4.864212989807129,129.56892640898948,0.0002992673402839497,917690.3690987583,14.28281307220459
820,train,4.7506232261657715,115.65634212941622,0.0002991661414702101,919352.0912720828,14.61342191696167
840,train,4.764991760253906,117.33015051317633,0.0002990584176462111,921318.1211490651,14.937902212142944
860,train,4.897618293762207,133.97032145782535,0.00029894417352414215,923010.5171848203,15.265524864196777
880,train,4.756019592285156,116.28215312954052,0.00029882341410141097,924591.7322624099,15.593823194503784
900,train,4.7077226638793945,110.7995445648722,0.000298696144660426,926041.7500615427,15.923256158828735
920,train,4.698705196380615,109.80490457964568,0.00029856237076836484,927456.9583195566,16.25226902961731
940,train,4.716029167175293,111.72373442611728,0.00029842209827693093,928662.0972611198,16.58402991294861
960,train,4.724055290222168,112.62405105882189,0.0002982753333220975,930162.0861364973,16.909569025039673
980,train,4.536557197570801,93.36879582187471,0.00029812208232383905,931329.552305921,17.24021315574646
1000,train,4.741960048675537,114.6587182454174,0.0002979623519858508,932721.6169748157,17.56579852104187
